1`(235,604,46,"BWP","No")++
1`(236,566,39,"BWP","No")++
1`(237,718,47,"BWP","No")++
1`(238,716,44,"BWP","No")++
1`(239,743,63,"OPEN","Yes")++
1`(240,557,51,"BWP","No")++
1`(241,656,49,"BWP","No")++
1`(242,732,43,"BWP","No")++
1`(243,639,51,"BWP","No")++
1`(245,562,42,"BWP","No")++
1`(246,920,64,"BWP","Yes")++
1`(247,697,43,"BWP","No")++
1`(248,845,52,"BWP","Yes")++
1`(249,892,48,"BWP","Yes")++
1`(250,749,63,"BWP","Yes")++
1`(251,601,50,"BWP","No")++
1`(252,704,50,"BWP","No")++
1`(253,667,66,"BWP","No")++
1`(254,863,60,"BWP","Yes")++
1`(255,534,46,"BWP","No")++
1`(256,589,46,"BWP","No")++
1`(257,631,58,"BWP","No")++
1`(258,832,48,"BWP","Yes")++
1`(259,610,48,"BWP","No")++
1`(260,618,44,"BWP","No")++
1`(261,657,49,"BWP","No")++
1`(262,663,54,"BWP","No")++
1`(263,652,50,"BWP","No")++
1`(264,708,46,"BWP","No")++
1`(265,855,66,"BWP","Yes")++
1`(266,523,33,"BWP","No")++
1`(267,758,59,"BWP","Yes")++
1`(268,616,51,"BWP","No")++
1`(269,747,51,"BWP","No")++
1`(270,604,41,"BWP","No")++
1`(271,766,59,"BWP","Yes")++
1`(272,705,76,"BWP","Yes")++
1`(273,778,42,"BWP","Yes")++
1`(274,821,62,"BWP","Yes")++
1`(275,749,52,"BWP","Yes")++
1`(276,880,63,"BWP","Yes")++
1`(277,854,48,"BWP","Yes")++
1`(278,689,52,"BWP","No")++
1`(279,779,44,"BWP","Yes")++
1`(280,615,44,"BWP","No")++
1`(281,682,56,"BWP","No")++
1`(282,610,41,"BWP","No")++
1`(283,594,43,"BWP","No")++
1`(284,677,41,"BWP","No")++
1`(285,644,59,"BWP","No")++
1`(286,769,48,"BWP","Yes")++
1`(287,858,50,"BWP","Yes")++
1`(288,797,59,"BWP","Yes")++
1`(289,529,53,"BWP","No")++
1`(290,661,42,"BWP","No")++
1`(291,621,59,"BWP","No")++
1`(292,519,59,"BWP","No")++
1`(293,588,40,"BWP","No")++
1`(294,678,43,"BWP","No")++
1`(295,572,49,"BWP","No")++
1`(296,580,42,"BWP","No")++
1`(297,659,38,"BWP","No")++
1`(298,702,53,"BWP","No")++
1`(299,714,41,"BWP","No")++
1`(300,584,43,"BWP","No")++
1`(301,765,56,"BWP","Yes")++
1`(302,702,44,"BWP","No")++
1`(303,826,52,"BWP","Yes")++
1`(304,690,42,"BWP","No")++
1`(305,745,52,"BWP","No")++
1`(306,736,42,"BWP","No")++
1`(307,682,51,"BWP","No")++
1`(308,834,53,"BWP","Yes")++
1`(309,923,41,"BWP","Yes")++
1`(310,884,53,"BWP","Yes")++
1`(311,740,56,"BWP","Yes")++
1`(312,609,52,"BWP","No")++
1`(313,552,42,"BWP","No")++
1`(314,788,52,"BWP","Yes")++
1`(315,718,54,"BWP","No")++
1`(316,778,51,"BWP","Yes")++
1`(317,584,43,"BWP","No")++
1`(318,596,46,"BWP","No")++
1`(319,533,52,"BWP","No")++
1`(320,548,49,"BWP","No")++
1`(321,925,66,"BWP","Yes")++
1`(322,770,41,"OPEN","No")++
1`(323,642,42,"OPEN","No")++
1`(324,704,48,"OPEN","No")++
1`(325,689,15,"OPEN","No")++
1`(326,838,53,"OPEN","Yes")++
1`(327,729,44,"OPEN","No")++
1`(328,760,42,"OPEN","No")++
1`(329,925,46,"OPEN","Yes")++
1`(330,866,66,"OPEN","Yes")++
1`(331,579,39,"OPEN","No")++
1`(332,695,44,"OPEN","No")++
1`(333,767,40,"OPEN","No")++
1`(334,673,53,"BWP","No")++
1`(335,805,53,"OPEN","Yes")++
1`(336,710,63,"BWP","No")++
1`(337,709,36,"OPEN","No")++
1`(338,743,48,"BWP","No")++
1`(339,659,40,"BWP","No")++
1`(340,705,40,"OPEN","No")++
1`(341,638,36,"OPEN","No")++
1`(342,753,61,"OPEN","Yes")++
1`(343,660,46,"OPEN","No")++
1`(344,666,54,"OPEN","No")++
1`(345,695,41,"OPEN","No")++
1`(346,618,58,"OPEN","No")++
1`(347,769,44,"OPEN","No")++
1`(348,696,43,"OPEN","No")++
1`(349,885,59,"OPEN","Yes")++
1`(350,882,61,"OPEN","Yes")++
1`(351,651,44,"BWP","No")++
1`(352,814,56,"OPEN","Yes")++
1`(353,711,58,"OPEN","No")++
1`(354,693,46,"OPEN","No")++
1`(355,675,46,"OPEN","No")++
1`(356,864,53,"OPEN","Yes")++
1`(357,689,47,"OPEN","No")++
1`(358,755,49,"OPEN","No")++
1`(359,607,54,"OPEN","No")++
1`(360,732,47,"OPEN","No")++
1`(361,604,41,"OPEN","No")++
1`(362,766,51,"OPEN","No")++
1`(363,896,60,"OPEN","Yes")++
1`(364,793,51,"OPEN","Yes")++
1`(365,594,60,"OPEN","No")++
1`(366,707,51,"OPEN","No")++
1`(367,855,50,"OPEN","Yes")++
1`(368,829,41,"OPEN","Yes")++
1`(369,766,44,"OPEN","No")++
1`(370,827,57,"OPEN","Yes")++
1`(371,732,41,"OPEN","No")++
1`(372,699,52,"OPEN","No")++
1`(373,826,47,"OPEN","Yes")++
1`(374,647,41,"OPEN","No")++
1`(375,712,44,"OPEN","No")++
1`(376,699,43,"OPEN","No")++
1`(377,775,41,"OPEN","Yes")++
1`(378,638,47,"OPEN","No")++
