Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,20,0,529,471,0,"Not Offered"
Bahawalpur,,No,44,0,634,473,0,"Not Offered"
Bahawalpur,,No,41,0,585,482,0,"Not Offered"
Bahawalpur,,No,46,0,492,454,0,"Not Offered"
Bahawalpur,,No,47,0,573,504,0,"Not Offered"
Bahawalpur,,No,52,0,550,536,0,"Not Offered"
Bahawalpur,,No,48,0,505,455,0,"Not Offered"
Bahawalpur,,No,45,0,613,489,0,"Not Offered"
Bahawalpur,,No,46,0,768,529,0,"Not Offered"
Bahawalpur,,No,48,0,501,501,0,"Not Offered"
Bahawalpur,,No,52,0,565,480,0,"Not Offered"
Bahawalpur,,No,40,0,635,439,0,"Not Offered"
Bahawalpur,,No,43,0,652,466,0,"Not Offered"
Bahawalpur,,No,52,0,719,528,0,"Not Offered"
Bahawalpur,,No,45,0,589,423,0,"Not Offered"
Bahawalpur,,No,51,0,774,487,0,"Not Offered"
Bahawalpur,,No,31,0,624,406,0,"Not Offered"
Bahawalpur,,No,0,0,783,666,0,"Not Offered"
Bahawalpur,,No,45,0,590,608,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,42,0,788,440,0,"Not Offered"
Bahawalpur,,No,37,0,472,452,0,"Not Offered"
Bahawalpur,,No,41,0,527,474,0,"Not Offered"
Bahawalpur,,No,42,0,501,424,0,"Not Offered"
Bahawalpur,,No,56,0,665,548,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,70,0,612,507,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,46,0,552,481,0,"Not Offered"
Bahawalpur,,No,41,0,644,440,0,"Not Offered"
Bahawalpur,,No,52,0,490,480,0,"Not Offered"
Bahawalpur,,No,59,0,573,523,0,"Not Offered"
Bahawalpur,,No,42,0,470,431,0,"Not Offered"
Bahawalpur,,No,49,0,603,464,0,"Not Offered"
Bahawalpur,,No,36,0,495,537,0,"Not Offered"
Bahawalpur,,No,50,0,535,490,0,"Not Offered"
Bahawalpur,,No,53,0,515,507,0,"Not Offered"
Bahawalpur,,No,47,0,659,508,0,"Not Offered"
Bahawalpur,,No,61,0,598,447,0,"Not Offered"
Bahawalpur,,No,45,0,598,414,0,"Not Offered"
Bahawalpur,,No,51,0,606,651,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,42,0,623,480,0,"Not Offered"
Bahawalpur,,No,56,0,618,395,0,"Not Offered"
Bahawalpur,,No,52,0,730,515,0,"Not Offered"
Bahawalpur,,No,41,0,731,505,0,"Not Offered"
Bahawalpur,,No,38,0,511,501,0,"Not Offered"
Bahawalpur,,No,53,0,692,551,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,47,0,706,625,0,Offered_IN_OPEN_QUOTA
