Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,50,0,522,0,0,"Not Offered"
Bahawalpur,,No,53,0,675,0,0,"Not Offered"
Bahawalpur,,No,57,0,736,0,0,"Not Offered"
Bahawalpur,,No,40,0,781,0,0,"Not Offered"
OPEN,,No,42,0,587,0,0,"Not Offered"
OPEN,,No,45,0,688,0,0,"Not Offered"
OPEN,,No,48,0,725,0,0,"Not Offered"
Bahawalpur,,No,44,0,590,0,0,"Not Offered"
Bahawalpur,,No,61,0,757,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,0,0,677,0,0,"Not Offered"
OPEN,,No,44,0,704,0,0,"Not Offered"
Bahawalpur,,Yes,59,0,675,0,0,"Not Offered"
Bahawalpur,,No,39,0,650,0,0,"Not Offered"
OPEN,,No,21,21,822,0,0,"Not Offered"
Bahawalpur,,No,48,0,675,0,0,"Not Offered"
Bahawalpur,,No,48,14,505,0,0,"Not Offered"
OPEN,,No,49,0,667,0,0,"Not Offered"
Bahawalpur,,No,41,0,645,0,0,"Not Offered"
Bahawalpur,,No,50,0,830,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,0,0,674,0,0,"Not Offered"
Bahawalpur,,No,55,0,639,0,0,"Not Offered"
Bahawalpur,,No,61,0,691,0,0,"Not Offered"
Bahawalpur,,No,40,0,648,0,0,"Not Offered"
Bahawalpur,,Yes,50,0,830,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,46,0,710,0,0,"Not Offered"
Bahawalpur,,No,49,0,573,0,0,"Not Offered"
Bahawalpur,,No,42,0,669,0,0,"Not Offered"
OPEN,,No,45,0,826,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,55,0,640,0,0,"Not Offered"
OPEN,,No,65,0,545,0,0,"Not Offered"
Bahawalpur,,No,56,0,824,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,42,0,692,0,0,"Not Offered"
Bahawalpur,,No,52,0,686,0,0,"Not Offered"
Bahawalpur,,No,50,0,578,0,0,"Not Offered"
OPEN,,No,57,0,848,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,49,0,720,0,0,"Not Offered"
OPEN,,No,40,0,651,0,0,"Not Offered"
Bahawalpur,,No,50,0,802,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,45,0,650,0,0,"Not Offered"
Bahawalpur,,No,54,0,698,0,0,"Not Offered"
Bahawalpur,,No,59,0,890,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,56,21,951,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,652,0,0,"Not Offered"
Bahawalpur,,No,50,0,626,0,0,"Not Offered"
OPEN,,No,1,0,712,0,0,"Not Offered"
OPEN,,No,45,0,592,0,0,"Not Offered"
Bahawalpur,,No,35,0,602,0,0,"Not Offered"
OPEN,,No,0,0,771,0,0,"Not Offered"
OPEN,,No,53,0,769,0,0,"Not Offered"
Bahawalpur,,No,0,0,607,0,0,"Not Offered"
OPEN,,No,50,0,513,0,0,"Not Offered"
OPEN,,No,53,0,727,0,0,"Not Offered"
Bahawalpur,,No,47,0,624,0,0,"Not Offered"
Bahawalpur,,No,0,0,669,0,0,"Not Offered"
Bahawalpur,,No,53,14,749,0,0,"Not Offered"
OPEN,,No,47,0,779,0,0,"Not Offered"
Bahawalpur,,No,44,0,730,0,0,"Not Offered"
Bahawalpur,,No,62,0,536,0,0,"Not Offered"
Bahawalpur,,No,51,0,706,0,0,"Not Offered"
Bahawalpur,,No,46,0,672,0,0,"Not Offered"
Bahawalpur,,No,57,0,968,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,59,59,788,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,715,0,0,"Not Offered"
Bahawalpur,,No,43,0,571,0,0,"Not Offered"
Bahawalpur,,No,51,0,536,0,0,"Not Offered"
Bahawalpur,,No,41,0,612,0,0,"Not Offered"
Bahawalpur,,No,46,0,634,0,0,"Not Offered"
OPEN,,No,52,0,714,0,0,"Not Offered"
Bahawalpur,,No,52,0,757,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,49,0,683,0,0,"Not Offered"
Bahawalpur,,No,45,0,621,0,0,"Not Offered"
Bahawalpur,,No,49,0,626,0,0,"Not Offered"
Bahawalpur,,No,50,0,481,0,0,"Not Offered"
Bahawalpur,,No,50,0,730,0,0,"Not Offered"
Bahawalpur,,No,43,0,480,0,0,"Not Offered"
Bahawalpur,,Yes,50,0,595,0,0,"Not Offered"
Bahawalpur,,No,49,0,663,0,0,"Not Offered"
OPEN,,No,66,16,730,0,0,"Not Offered"
Bahawalpur,,No,41,0,759,0,0,"Not Offered"
Bahawalpur,,No,47,0,591,0,0,"Not Offered"
Bahawalpur,,No,55,0,744,0,0,"Not Offered"
OPEN,,No,65,0,660,0,0,"Not Offered"
OPEN,,No,47,47,700,0,0,"Not Offered"
Bahawalpur,,No,46,0,683,0,0,"Not Offered"
Bahawalpur,,No,50,0,583,0,0,"Not Offered"
Bahawalpur,,No,44,0,535,0,0,"Not Offered"
Bahawalpur,,No,60,0,602,0,0,"Not Offered"
Bahawalpur,,No,40,0,754,0,0,"Not Offered"
OPEN,,No,40,0,528,0,0,"Not Offered"
Bahawalpur,,No,55,0,634,0,0,"Not Offered"
OPEN,,No,48,0,574,0,0,"Not Offered"
Bahawalpur,,No,61,0,644,0,0,"Not Offered"
Bahawalpur,,No,50,0,580,0,0,"Not Offered"
Bahawalpur,,No,0,0,619,0,0,"Not Offered"
Bahawalpur,,No,49,0,704,0,0,"Not Offered"
Bahawalpur,,No,38,0,710,0,0,"Not Offered"
Bahawalpur,,No,53,0,560,0,0,"Not Offered"
Bahawalpur,,No,50,0,581,0,0,"Not Offered"
OPEN,,No,58,0,844,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,689,0,0,"Not Offered"
Bahawalpur,,No,0,0,663,0,0,"Not Offered"
Bahawalpur,,No,44,0,791,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,40,0,722,0,0,"Not Offered"
OPEN,,No,55,0,752,0,0,"Not Offered"
Bahawalpur,,Yes,46,0,503,0,0,"Not Offered"
Bahawalpur,,No,46,0,616,0,0,"Not Offered"
OPEN,,No,0,0,680,0,0,"Not Offered"
Bahawalpur,,No,54,0,675,0,0,"Not Offered"
OPEN,,No,0,0,699,0,0,"Not Offered"
Bahawalpur,,Yes,48,0,668,0,0,"Not Offered"
Bahawalpur,,No,0,0,667,0,0,"Not Offered"
Bahawalpur,,No,44,0,623,0,0,"Not Offered"
OPEN,,No,50,0,794,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,47,0,578,0,0,"Not Offered"
Bahawalpur,,No,48,0,611,0,0,"Not Offered"
OPEN,,No,0,0,609,0,0,"Not Offered"
Bahawalpur,,No,31,0,666,0,0,"Not Offered"
Bahawalpur,,No,47,0,726,0,0,"Not Offered"
Bahawalpur,,No,0,0,583,0,0,"Not Offered"
Bahawalpur,,No,0,0,666,0,0,"Not Offered"
OPEN,,No,55,0,771,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,727,0,0,"Not Offered"
Bahawalpur,,No,50,0,631,0,0,"Not Offered"
Bahawalpur,,No,52,0,765,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,632,0,0,"Not Offered"
Bahawalpur,,No,70,0,975,0,0,"Not Offered"
OPEN,,No,38,0,706,0,0,"Not Offered"
OPEN,,No,48,0,721,0,0,"Not Offered"
Bahawalpur,,No,65,0,765,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,0,0,830,0,0,"Not Offered"
OPEN,,Yes,0,0,674,0,0,"Not Offered"
OPEN,,No,40,0,819,0,0,"Not Offered"
Bahawalpur,,No,55,0,636,0,0,"Not Offered"
OPEN,,No,0,0,596,0,0,"Not Offered"
Bahawalpur,,No,47,0,625,0,0,"Not Offered"
Bahawalpur,,No,64,0,605,0,0,"Not Offered"
OPEN,,No,29,0,608,0,0,"Not Offered"
Bahawalpur,,No,44,0,600,0,0,"Not Offered"
Bahawalpur,,No,46,0,632,574,0,"Not Offered"
Bahawalpur,,No,50,0,659,0,0,"Not Offered"
OPEN,,No,54,0,680,0,0,"Not Offered"
Bahawalpur,,No,49,0,753,0,0,"Not Offered"
Bahawalpur,,No,48,0,724,0,0,"Not Offered"
OPEN,,No,52,0,746,0,0,"Not Offered"
OPEN,,No,49,0,666,0,0,"Not Offered"
OPEN,,No,59,59,788,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,53,0,560,0,0,"Not Offered"
OPEN,,No,0,0,609,0,0,"Not Offered"
OPEN,,No,50,0,794,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,66,25,814,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,58,0,770,0,,Offered_IN_BWP_QUOTA
Bahawalpur,,No,63,0,827,0,,Offered_IN_OPEN_QUOTA
OPEN,,No,46,0,912,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,54,0,839,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,59,0,810,0,,Offered_IN_BWP_QUOTA
OPEN,,No,49,0,863,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,52,610,0,0,"Not Offered"
Bahawalpur,,No,44,0,763,0,0,"Not Offered"
OPEN,,No,50,0,617,0,0,"Not Offered"
Bahawalpur,,No,40,0,648,0,0,"Not Offered"
Bahawalpur,,No,44,0,771,0,0,"Not Offered"
OPEN,,No,17,17,862,0,0,"Not Offered"
OPEN,,Yes,53,0,738,0,0,"Not Offered"
Bahawalpur,,No,49,0,619,0,0,"Not Offered"
OPEN,,No,48,0,684,0,0,"Not Offered"
OPEN,,No,41,0,682,0,0,"Not Offered"
Bahawalpur,,No,24,0,498,0,0,"Not Offered"
Bahawalpur,,No,52,0,648,0,0,"Not Offered"
Bahawalpur,,No,48,0,635,0,0,"Not Offered"
Bahawalpur,,No,59,0,579,0,0,"Not Offered"
OPEN,,No,0,0,703,0,0,"Not Offered"
Bahawalpur,,No,47,0,722,0,0,"Not Offered"
Bahawalpur,,No,56,0,648,0,0,"Not Offered"
OPEN,,No,46,0,809,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,Yes,46,0,655,0,0,"Not Offered"
Bahawalpur,,No,55,0,530,0,0,"Not Offered"
Bahawalpur,,No,40,0,570,0,0,"Not Offered"
Bahawalpur,,No,41,0,775,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,49,0,795,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,0,0,624,0,0,"Not Offered"
OPEN,,No,49,0,671,0,0,"Not Offered"
Bahawalpur,,No,56,0,671,0,0,"Not Offered"
Bahawalpur,,No,45,0,711,0,0,"Not Offered"
Bahawalpur,,No,60,0,760,0,0,"Not Offered"
Bahawalpur,,No,45,0,624,0,0,"Not Offered"
Bahawalpur,,No,45,0,571,0,0,"Not Offered"
Bahawalpur,,No,62,0,896,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,0,0,944,0,0,"Not Offered"
Bahawalpur,,No,55,0,771,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,47,0,623,0,0,"Not Offered"
OPEN,,No,0,0,789,0,0,"Not Offered"
OPEN,,No,51,0,624,0,0,"Not Offered"
Bahawalpur,,No,46,0,736,0,0,"Not Offered"
Bahawalpur,,No,59,0,696,0,0,"Not Offered"
Bahawalpur,,No,47,47,844,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,41,0,657,0,0,"Not Offered"
Bahawalpur,,No,40,0,766,0,0,"Not Offered"
Bahawalpur,,Yes,56,9,758,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,50,0,636,0,0,"Not Offered"
Bahawalpur,,Yes,40,0,706,0,0,"Not Offered"
Bahawalpur,,No,51,0,648,0,0,"Not Offered"
Bahawalpur,,No,45,0,570,0,0,"Not Offered"
Bahawalpur,,No,42,0,637,0,0,"Not Offered"
Bahawalpur,,No,44,0,600,0,0,"Not Offered"
OPEN,,No,33,0,695,0,0,"Not Offered"
Bahawalpur,,No,41,0,695,0,0,"Not Offered"
OPEN,,No,54,0,693,0,0,"Not Offered"
Bahawalpur,,No,37,0,532,0,0,"Not Offered"
Bahawalpur,,No,33,0,438,0,0,"Not Offered"
Bahawalpur,,No,43,0,660,0,0,"Not Offered"
