Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
Bahawalpur,,No,51,0,712,0,0,Not Offered
Bahawalpur,,No,48,0,644,0,0,Not Offered
OPEN,,Yes,42,0,772,0,0,Not Offered
Bahawalpur,,No,59,0,823,0,0,Not Offered
Bahawalpur,,Yes,57,0,612,0,0,Not Offered
OPEN,,Yes,4,4,819,0,0,Not Offered
OPEN,,No,0,0,760,441,0,Not Offered
Bahawalpur,,No,50,0,577,0,0,Not Offered
Bahawalpur,,No,49,0,587,0,0,Not Offered
Bahawalpur,,No,50,0,867,0,0,Not Offered
OPEN,,No,45,0,672,0,0,Not Offered
OPEN,,No,50,0,847,0,0,Not Offered
Bahawalpur,,No,54,0,718,0,0,Not Offered
OPEN,,No,53,0,890,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,55,0,714,0,0,Not Offered
Bahawalpur,,No,39,0,512,0,0,Not Offered
Bahawalpur,,Yes,56,0,855,0,0,Offered_IN_BWP_QUOTA
OPEN,,No,44,0,716,0,0,Not Offered
Bahawalpur,,No,59,0,840,0,0,Not Offered
Bahawalpur,,No,56,0,848,0,0,Not Offered
OPEN,,No,64,39,1001,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,48,0,701,0,0,Not Offered
Bahawalpur,,No,58,0,731,0,0,Not Offered
Bahawalpur,,No,44,14,843,0,0,Not Offered
Bahawalpur,,No,56,0,852,0,0,Not Offered
Bahawalpur,,No,41,0,588,0,0,Not Offered
Bahawalpur,,No,47,0,617,0,0,Not Offered
Bahawalpur,,No,51,0,590,0,0,Not Offered
Bahawalpur,,No,49,0,625,0,0,Not Offered
OPEN,,No,47,0,741,0,0,Not Offered
Bahawalpur,,No,42,0,724,0,0,Not Offered
Bahawalpur,,No,52,0,572,0,0,Not Offered
OPEN,,No,50,0,643,0,0,Not Offered
Bahawalpur,,No,45,0,852,0,0,Not Offered
Bahawalpur,,Yes,44,0,543,0,0,Not Offered
OPEN,,No,30,0,679,0,0,Not Offered
OPEN,,No,50,28,831,0,0,Not Offered
Bahawalpur,,No,53,0,633,0,0,Not Offered
OPEN,,No,57,0,810,0,0,Not Offered
Bahawalpur,,No,52,0,697,0,0,Not Offered
Bahawalpur,,No,54,0,824,0,0,Not Offered
OPEN,,No,68,0,974,0,0,Offered_IN_OPEN_QUOTA
OPEN,,Yes,50,0,834,0,0,Not Offered
Bahawalpur,,No,42,0,693,0,0,Not Offered
