1`(222,678,55,"BWP","No")++
1`(223,823,68,"OPEN","Yes")++
1`(224,765,55,"BWP","No")++
1`(225,800,59,"OPEN","No")++
1`(226,827,50,"OPEN","No")++
1`(227,832,40,"BWP","No")++
1`(228,883,42,"BWP","No")++
1`(229,853,46,"BWP","No")++
1`(230,906,53,"OPEN","Yes")++
1`(231,594,49,"OPEN","No")++
1`(232,768,43,"BWP","No")++
1`(233,695,57,"BWP","No")++
1`(234,739,57,"BWP","No")++
1`(235,741,46,"BWP","No")++
1`(236,712,51,"BWP","No")++
1`(237,644,48,"BWP","No")++
1`(238,772,42,"OPEN","No")++
1`(239,823,59,"BWP","No")++
1`(240,612,57,"BWP","No")++
1`(241,819,4,"OPEN","No")++
1`(242,760,0,"OPEN","No")++
1`(243,577,50,"BWP","No")++
1`(244,587,49,"BWP","No")++
1`(245,867,50,"BWP","No")++
1`(246,672,45,"OPEN","No")++
1`(247,847,50,"OPEN","No")++
1`(248,718,54,"BWP","No")++
1`(249,890,53,"OPEN","Yes")++
1`(250,714,55,"OPEN","No")++
1`(251,512,39,"BWP","No")++
1`(252,855,56,"BWP","Yes")++
1`(253,716,44,"OPEN","No")++
1`(254,840,59,"BWP","No")++
1`(255,848,56,"BWP","No")++
1`(256,1001,64,"OPEN","Yes")++
1`(257,701,48,"BWP","No")++
1`(258,731,58,"BWP","No")++
1`(259,843,44,"BWP","No")++
1`(260,852,56,"BWP","No")++
1`(261,588,41,"BWP","No")++
1`(262,617,47,"BWP","No")++
1`(263,590,51,"BWP","No")++
1`(264,625,49,"BWP","No")++
1`(265,741,47,"OPEN","No")++
1`(266,724,42,"BWP","No")++
1`(267,572,52,"BWP","No")++
1`(268,643,50,"OPEN","No")++
1`(269,852,45,"BWP","No")++
1`(270,543,44,"BWP","No")++
1`(271,679,30,"OPEN","No")++
1`(272,831,50,"OPEN","No")++
1`(273,633,53,"BWP","No")++
1`(274,810,57,"OPEN","No")++
1`(275,697,52,"BWP","No")++
1`(276,824,54,"BWP","No")++
1`(277,974,68,"OPEN","Yes")++
1`(278,834,50,"OPEN","No")++
1`(279,693,42,"BWP","No")++
1`(280,906,53,"OPEN","Yes")++
1`(281,594,49,"OPEN","No")++
1`(282,684,46,"BWP","No")++
1`(283,661,50,"BWP","No")++
1`(284,718,43,"BWP","No")++
1`(285,748,47,"BWP","No")++
1`(286,680,50,"BWP","No")++
1`(287,853,49,"BWP","No")++
1`(288,627,51,"BWP","No")++
1`(289,781,46,"BWP","No")++
1`(290,777,58,"OPEN","No")++
1`(291,886,50,"BWP","Yes")++
1`(292,682,63,"BWP","No")++
1`(293,866,70,"BWP","Yes")++
1`(294,754,52,"BWP","No")++
1`(295,753,62,"BWP","No")++
1`(296,585,53,"OPEN","No")++
1`(297,738,53,"OPEN","No")++
1`(298,942,62,"BWP","Yes")++
1`(299,752,49,"OPEN","No")++
1`(300,725,44,"OPEN","No")++
1`(301,542,40,"BWP","No")++
1`(302,856,64,"OPEN","Yes")++
1`(303,610,52,"BWP","No")++
1`(304,756,50,"BWP","No")++
1`(305,823,63,"BWP","No")++
1`(306,791,59,"OPEN","No")++
1`(307,711,0,"OPEN","No")++
1`(308,662,50,"BWP","No")++
1`(309,801,55,"OPEN","No")++
1`(310,536,73,"BWP","No")++
1`(311,767,18,"BWP","No")++
1`(312,679,42,"BWP","No")++
1`(313,724,50,"OPEN","No")++
1`(314,733,54,"OPEN","No")++
1`(315,627,51,"BWP","No")++
1`(316,659,51,"BWP","No")++
