Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,53,0,651,484,0,"Not Offered"
OPEN,,No,40,0,497,432,0,"Not Offered"
OPEN,,No,52,0,622,480,0,"Not Offered"
Bahawalpur,,No,53,0,790,531,0,"Not Offered"
Bahawalpur,,No,50,0,630,626,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,50,0,662,521,0,"Not Offered"
Bahawalpur,,No,62,0,521,511,0,"Not Offered"
Bahawalpur,,No,50,0,562,492,0,"Not Offered"
Bahawalpur,,No,50,0,561,480,0,"Not Offered"
Bahawalpur,,No,57,0,749,564,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,53,0,589,487,0,"Not Offered"
Bahawalpur,,No,51,0,703,522,0,"Not Offered"
Bahawalpur,,No,30,0,653,472,0,"Not Offered"
OPEN,,No,43,0,674,360,0,"Not Offered"
Bahawalpur,,No,47,0,484,446,0,"Not Offered"
Bahawalpur,,No,48,0,530,652,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,76,0,868,616,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,48,0,610,487,0,"Not Offered"
OPEN,,No,50,0,855,579,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,58,0,743,490,0,"Not Offered"
Bahawalpur,,No,52,0,526,421,0,"Not Offered"
Bahawalpur,,No,53,0,614,438,0,"Not Offered"
Bahawalpur,,No,53,0,508,449,0,"Not Offered"
Bahawalpur,,No,47,0,752,590,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,44,0,647,445,0,"Not Offered"
OPEN,,No,55,0,538,483,0,"Not Offered"
Bahawalpur,,No,52,0,771,523,0,"Not Offered"
Bahawalpur,,No,64,0,748,542,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,56,0,669,511,0,"Not Offered"
OPEN,,No,55,0,679,444,0,"Not Offered"
Bahawalpur,,No,49,0,644,558,0,"Not Offered"
Bahawalpur,,No,50,0,732,489,0,"Not Offered"
Bahawalpur,,No,57,0,609,467,0,"Not Offered"
Bahawalpur,,No,49,0,715,464,0,"Not Offered"
Bahawalpur,,No,60,0,583,533,0,"Not Offered"
Bahawalpur,,Yes,51,0,847,566,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,43,0,600,399,,"Not Offered"
Bahawalpur,,No,43,0,647,544,0,"Not Offered"
Bahawalpur,,No,48,0,444,402,0,"Not Offered"
OPEN,,No,50,0,584,429,0,"Not Offered"
Bahawalpur,,No,54,0,776,484,0,"Not Offered"
Bahawalpur,,No,53,0,680,508,0,"Not Offered"
Bahawalpur,,No,54,0,685,552,0,"Not Offered"
OPEN,,No,50,0,709,429,0,"Not Offered"
Bahawalpur,,No,54,0,550,458,0,"Not Offered"
Bahawalpur,,No,53,0,680,508,0,"Not Offered"
Bahawalpur,,No,70,0,540,598,0,Offered_IN_OPEN_QUOTA
OPEN,,No,50,0,576,506,0,"Not Offered"
Bahawalpur,,No,50,0,765,510,0,"Not Offered"
Bahawalpur,,No,58,0,653,502,0,"Not Offered"
